"USER_ID","MERCHANT_ID","AGE_RANGE","GENDER","TOTAL_CLICK","TOTAL_ADD_TO_CART","TOTAL_PURCHASE","TOTAL_ADD_TO_FAVOURITE","PROB"
17576,716,3,0,0,0,1,0,0
35096,4786,2,1,0,0,1,1,0
8722,168,1,0,14,0,6,0,0
58325,2094,7,0,5,0,1,0,1
58325,4386,7,0,5,0,1,0,0
749,4035,5,0,1,0,1,0,0
76323,3337,2,0,1,0,2,0,0
83574,4592,2,0,8,0,1,0,0
83574,2133,2,0,5,0,1,0,0
79272,4031,5,0,5,0,1,0,0
85297,1769,3,0,2,0,1,0,0
31137,2480,1,0,9,0,1,0,0
83981,1624,1,0,1,0,1,0,0
9886,4176,4,1,3,0,1,0,0
67520,2513,7,0,0,0,1,0,0
42790,521,7,0,30,0,7,1,1
42790,318,7,0,1,0,1,0,1
9104,2804,1,1,4,0,1,0,0
9104,3464,1,1,26,0,1,0,0
10098,602,7,0,2,0,1,0,0
63169,4656,4,0,1,0,1,0,0
94220,3579,3,0,1,0,1,0,0
94220,1196,3,0,5,0,1,0,0
70685,637,1,1,0,0,1,0,0
63029,3670,1,0,10,0,2,0,0
40071,1514,2,0,2,0,1,0,0
40071,156,2,0,7,0,2,0,0
9866,3580,4,0,33,0,2,0,0
13289,3464,3,1,1,0,1,0,0
52473,661,2,0,3,0,1,0,0
91379,2275,2,1,1,0,1,0,0
55373,438,4,1,0,0,1,0,0
82265,671,1,2,0,0,1,0,0
20901,850,7,0,5,0,1,0,0
61853,2262,2,0,52,0,2,0,0
46710,3249,5,0,13,0,1,0,0
870,1445,3,0,7,0,1,0,0
99808,1358,4,0,4,0,1,0,0
42148,1907,7,0,0,0,1,0,0
86354,3123,2,0,4,0,1,0,0
23382,1511,4,1,0,0,1,0,0
23382,1020,4,1,0,0,2,0,0
50199,2117,2,0,3,0,1,0,0
50199,4103,2,0,3,0,1,0,1
69282,2171,2,0,4,0,1,0,0
45828,1138,3,0,1,0,1,0,0
71341,361,1,2,4,0,1,0,0
17245,1897,2,0,10,0,2,0,0
8340,318,7,0,3,0,1,0,0
5323,1886,2,1,6,0,1,0,0
70621,2459,7,0,0,0,1,0,0
82223,3552,2,1,1,0,1,0,0
55555,634,4,1,6,0,1,0,0
94071,3804,2,1,1,0,1,0,0
62124,750,3,0,2,0,2,0,0
78034,1031,3,0,19,0,1,0,0
8002,2483,7,0,1,0,1,0,0
97201,2422,7,0,6,0,1,0,0
88902,195,7,0,4,0,1,0,0
77087,3606,7,0,0,0,1,0,0
27533,3010,1,0,3,0,1,0,0
24716,4049,2,0,9,0,2,0,0
96696,1581,3,1,2,0,1,0,0
51098,3645,7,0,0,0,1,0,0
33884,1031,6,0,4,0,1,0,0
98815,2898,7,2,10,0,4,0,0
19580,2983,2,0,6,0,1,0,0
68877,3160,3,0,17,0,3,0,0
57487,2522,5,0,0,0,1,0,0
55684,4130,4,0,3,0,2,0,0
54037,393,7,0,1,0,1,0,0
90359,4072,4,0,4,0,1,0,0
47690,3242,2,0,0,0,1,0,0
53555,2591,3,0,1,0,1,0,0
51014,4227,2,1,0,0,1,0,0
51014,2495,2,1,0,0,1,0,0
8280,3464,2,0,2,0,1,0,0
3497,1505,7,0,10,0,1,0,0
3497,1960,7,0,1,0,1,0,0
13821,2290,1,0,3,0,1,0,0
40534,2454,4,1,1,0,1,0,0
68997,1994,4,0,2,0,1,0,0
6792,139,1,0,0,0,1,0,0
95101,3685,3,0,4,0,1,0,0
15315,3855,3,1,10,0,1,0,0
15315,44,3,1,11,0,2,0,0
11676,1245,4,0,3,0,1,0,0
105027,4103,2,0,31,0,1,0,0
15072,845,5,0,0,0,1,1,0
92587,939,3,0,6,0,1,0,0
66992,3854,5,0,0,0,1,0,1
43913,2171,3,0,9,0,3,0,0
43913,872,3,0,2,0,2,0,0
61042,4316,7,1,4,0,1,0,0
33825,1669,7,0,0,0,1,1,0
12839,1026,4,1,6,0,1,0,0
7552,4000,4,1,4,0,1,0,0
56589,4005,3,1,7,0,1,0,0
36576,2607,2,0,38,0,1,0,0
29081,397,7,0,0,0,1,0,0
100801,833,3,0,0,0,6,0,0
67217,2234,4,0,30,0,5,0,0
58913,1708,7,0,4,0,2,0,0
5715,549,1,0,1,0,1,0,1
17303,2356,1,0,1,0,1,0,0
81611,642,3,0,5,0,2,0,0
69035,4775,2,0,2,0,1,0,0
87747,3587,1,1,1,0,3,0,0
91121,4531,3,1,1,0,1,0,0
6614,921,3,1,32,0,6,0,0
6614,965,3,1,5,0,1,0,0
30518,814,2,0,3,0,1,0,0
45875,750,2,0,0,0,1,0,0
30273,4810,1,1,13,0,1,0,0
1822,2309,1,0,4,0,1,0,0
72307,2379,7,0,1,0,1,0,0
1423,3772,4,1,2,0,1,0,0
97527,1811,3,0,11,0,1,0,0
4636,4709,1,0,6,0,1,0,0
92208,4783,2,1,1,0,1,0,0
97270,2426,7,1,4,0,2,0,0
3857,604,4,1,4,0,1,0,0
51881,2883,2,0,8,0,1,0,0
101568,464,3,0,1,0,4,0,0
11798,2213,1,2,0,0,2,0,1
93475,2459,7,1,3,0,1,0,0
37904,3965,7,0,1,0,1,0,0
13342,2206,2,1,2,0,1,0,0
70487,2402,7,0,0,0,1,0,0
70175,4214,4,0,0,0,1,0,0
58055,4090,2,1,1,0,1,0,0
90879,4613,7,1,3,0,1,0,0
90879,3160,7,1,14,0,1,0,0
45627,4072,2,1,6,0,1,0,0
40702,2126,3,0,0,0,2,0,0
52183,4103,1,0,2,0,1,0,0
39192,2626,7,1,4,0,1,0,0
75100,2370,2,0,6,0,1,0,0
95387,2434,3,0,3,0,1,0,0
92810,4211,2,0,7,0,1,0,0
92810,3219,2,0,8,0,1,0,0
2974,210,3,0,0,0,1,0,0
87539,2884,7,1,4,0,1,0,0
88981,2548,6,1,1,0,1,0,0
70875,1972,2,0,6,0,3,0,0
53617,3938,1,0,4,0,2,1,0
439,168,3,2,13,0,1,0,0
74259,1250,7,1,21,0,2,0,0
51804,1581,3,0,5,0,2,0,1
43043,1633,2,0,1,0,1,0,0
68762,4836,4,0,1,0,1,0,0
55890,1355,5,0,2,0,1,0,0
96833,2872,7,2,2,0,1,0,0
96833,3490,7,2,1,0,1,0,0
71259,814,1,0,16,0,3,0,0
58827,3218,2,0,0,0,1,0,0
36495,3517,5,1,6,0,1,0,0
71100,872,7,0,6,0,1,0,0
71100,3997,7,0,10,0,3,0,0
636,1669,1,0,2,0,2,0,0
99314,1473,2,0,5,0,2,0,0
46347,1046,7,1,0,0,1,0,0
5836,508,7,1,12,0,3,0,0
36145,4341,1,0,0,0,1,0,0
34231,2302,7,0,0,0,1,0,0
90817,299,2,1,2,0,1,0,0
100308,3067,4,1,1,0,1,0,0
18774,1472,4,1,4,0,1,0,0
18774,3172,4,1,2,0,1,0,0
89700,2268,7,0,5,0,1,0,0
74914,2459,2,1,48,0,4,0,0
98126,539,4,0,4,0,1,0,0
98781,4314,7,0,4,0,1,0,0
98781,4316,7,0,5,0,1,2,0
36028,4784,7,1,2,0,1,0,0
11264,593,2,1,7,0,1,0,0
11264,610,2,1,7,0,1,0,0
32886,4988,7,0,6,0,1,0,0
32886,4552,7,0,1,0,1,0,0
89988,1250,3,2,0,0,1,0,0
24229,1376,2,0,6,0,1,1,0
24229,1360,2,0,3,0,1,1,0
105172,3100,7,1,4,0,1,0,0
15811,2815,1,1,2,0,3,0,1
66779,3457,3,1,0,0,1,0,0
66779,3337,3,1,2,0,1,0,1
9675,3657,3,1,9,0,1,0,0
36464,1769,1,0,0,0,1,0,0
36464,4709,1,0,0,0,2,0,0
36464,2343,1,0,2,0,1,0,0
36464,1872,1,0,1,0,2,0,0
92446,2429,1,0,4,0,1,0,0
92446,1580,1,0,1,0,1,0,0
95112,579,4,0,4,0,1,0,0
95112,2420,4,0,3,0,1,0,0
25422,2872,7,0,5,0,1,0,0
101198,2173,2,1,3,0,1,0,0
69849,833,3,1,3,0,2,0,0
45934,3249,5,1,0,0,1,0,0
90555,2806,7,1,0,0,2,0,0
74019,845,2,0,10,0,1,0,0
86624,2731,7,0,1,0,1,0,0
67077,4677,3,0,6,0,2,0,0
76136,549,7,0,2,0,1,0,0
76136,610,7,0,1,0,1,0,0
31841,2545,2,0,6,0,1,0,0
34279,3485,7,0,1,0,1,0,0
34279,4140,7,0,8,0,1,0,0
18696,452,1,0,7,0,1,2,0
12652,2777,3,1,1,0,1,0,0
88363,2275,2,0,1,0,1,0,0
103377,1565,2,1,4,0,2,0,0
103377,2502,2,1,3,0,1,0,0
103377,4452,2,1,0,0,1,0,0
2924,5,2,1,0,0,1,0,0
40966,333,1,0,26,0,3,0,0
40966,2198,1,0,9,0,1,0,0
40966,3356,1,0,5,0,1,0,0
85551,1951,2,0,3,0,1,0,1
75567,1250,6,0,1,0,1,0,0
89181,1155,7,0,3,0,1,0,0
15449,2173,4,0,2,0,1,0,0
15449,4398,4,0,4,0,1,0,0
15449,3692,4,0,23,0,2,2,0
76779,1120,5,0,3,0,1,0,0
8512,3246,4,1,1,0,1,1,0
89235,3702,5,0,8,0,4,1,0
61541,2181,5,0,2,0,2,0,0
61541,3168,5,0,7,0,1,0,0
19449,3965,2,0,0,1,1,0,0
3202,2459,1,1,0,0,1,0,0
3202,1250,1,1,0,0,1,0,0
57567,2835,2,0,2,0,1,0,0
57567,4737,2,0,0,0,1,0,0
64478,711,1,0,1,0,1,0,0
5168,3123,3,0,2,0,1,0,0
16645,3965,2,0,4,0,1,0,0
16645,2480,2,0,14,0,1,0,0
16645,3333,2,0,1,0,1,0,1
69772,351,3,1,1,0,2,0,0
69772,1376,3,1,1,0,1,0,0
88306,4719,7,2,3,0,1,0,0
35086,3323,1,0,0,0,1,0,0
21767,974,7,0,0,0,1,0,0
22144,1729,4,1,0,0,1,0,0
54866,4329,5,0,2,0,1,0,0
21974,4787,3,0,34,0,4,0,0
21974,4476,3,0,11,0,1,0,0
58080,4988,2,0,4,0,1,0,1
47198,1891,1,0,0,0,1,0,0
47198,3901,1,0,0,0,1,0,0
89062,2422,1,1,1,0,1,1,0
29961,251,3,0,3,0,1,0,0
25002,1245,3,0,0,0,1,0,0
67879,3569,4,0,0,0,1,0,0
21846,850,5,1,0,0,1,0,0
68237,3160,4,1,5,0,3,0,1
68237,4787,4,1,1,0,2,0,0
15901,4216,2,0,6,0,3,0,0
19681,1576,6,0,10,0,1,0,0
55083,2534,3,0,7,0,1,0,0
55083,2275,3,0,6,0,1,0,0
29751,3965,1,0,1,0,1,0,0
65755,2297,2,1,2,0,1,0,0
19715,785,7,1,1,0,1,0,0
66104,1472,5,1,1,0,1,0,0
27697,2353,4,0,11,0,1,0,0
27697,4754,4,0,2,0,1,0,0
19975,1472,3,0,8,0,1,0,0
19975,2883,3,0,16,0,1,0,0
19975,3107,3,0,4,0,1,0,0
75860,2147,4,0,2,0,1,0,0
75860,851,4,0,3,0,1,0,0
36619,3278,1,1,2,0,1,0,0
36619,637,1,1,2,0,1,0,1
66258,549,1,0,1,0,1,0,0
60023,1250,5,0,4,0,1,0,0
20957,2534,7,1,1,0,1,0,0
16081,4715,2,1,3,0,1,0,0
88563,2275,2,2,2,0,1,0,0
15203,2207,3,0,4,0,2,0,0
78143,1769,7,1,0,0,1,0,0
96422,205,2,0,0,0,1,0,0
2659,2615,1,1,0,0,1,0,0
2659,4870,1,1,0,0,1,0,0
2659,4335,1,1,0,0,1,0,0
10896,2598,7,0,4,0,3,0,1
63422,3800,2,0,0,0,1,0,0
37705,2809,2,0,0,0,2,0,0
37705,845,2,0,0,0,1,0,0
52590,1581,5,1,0,0,1,0,0
38778,4466,7,0,7,0,1,0,0
62709,1534,3,1,0,0,1,0,0
102767,3297,6,0,1,0,1,0,0
102767,3249,6,0,9,0,2,0,0
72895,1665,2,1,19,0,3,0,0
6847,4517,7,0,1,0,1,0,0
81525,1988,2,0,1,0,1,0,0
85670,2776,2,1,4,0,1,0,0
33184,3457,2,2,3,0,1,0,0
33184,539,2,2,4,0,1,0,0
80756,1886,7,0,0,0,1,0,0
26718,2729,5,0,7,0,1,0,0
59455,4072,2,2,27,0,4,0,0
59455,962,2,2,8,0,1,0,0
102002,4696,7,1,2,0,2,0,0
102002,3402,7,1,5,0,1,0,0
100489,3249,7,0,9,0,2,0,0
57302,3317,5,1,0,0,1,0,0
35346,1360,3,0,3,0,1,0,0
11391,2548,4,0,2,0,1,0,0
104777,4941,7,1,3,0,1,0,0
6623,3464,2,0,0,0,1,0,0
54011,3470,4,1,2,0,1,0,0
54011,276,4,1,16,0,4,0,0
44436,3956,2,1,5,0,1,0,0
44436,850,2,1,12,0,1,0,0
62334,3569,2,0,0,0,1,0,0
47419,2420,2,0,6,0,1,0,0
27486,2054,2,0,1,0,2,0,0
62602,4103,2,0,1,0,1,0,0
94030,3887,1,0,11,0,1,1,0
826,1700,4,1,2,0,2,1,0
44606,4182,7,1,6,0,2,0,0
52570,3056,1,0,0,0,1,0,0
52570,1652,1,0,9,0,1,0,0
96446,4863,2,0,11,0,3,0,0
99049,637,7,1,7,0,2,0,0
47999,1857,3,0,1,0,1,0,0
73753,2988,7,1,1,0,1,0,0
58062,1393,7,2,6,0,1,0,0
60909,4836,5,0,0,0,1,0,0
86886,1031,1,0,6,0,2,0,0
86886,3462,1,0,8,0,1,0,0
17300,2727,7,0,1,0,1,0,0
3788,701,2,0,0,0,1,0,0
46122,3094,2,0,7,0,3,1,0
51566,1327,2,0,2,0,1,0,0
52636,3887,7,1,1,0,1,0,0
62096,3458,7,1,1,0,1,0,0
78714,3457,3,0,2,0,1,0,0
9379,2182,7,0,2,0,1,0,0
52399,2534,6,0,4,0,2,0,0
81721,3094,2,0,0,0,1,0,0
81721,2502,2,0,1,0,1,0,0
90568,1753,2,0,2,0,4,0,0
101765,1785,5,0,4,0,2,0,0
101765,2171,5,0,4,0,1,0,0
101765,210,5,0,2,0,1,0,0
36395,734,2,0,0,0,1,0,0
81791,1579,7,0,2,0,1,0,0
83374,3762,5,0,5,0,1,0,0
53627,2615,2,0,3,0,2,0,0
46410,983,1,0,2,0,1,0,0
21390,4767,1,2,2,0,1,0,0
5708,3670,3,0,19,0,4,0,0
93188,5,7,0,2,0,1,0,0
93188,1505,7,0,20,0,1,0,0
74066,1095,1,1,0,0,1,0,0
2730,982,6,1,2,0,1,0,0
79366,460,7,2,1,0,1,0,0
37,2615,5,0,2,0,1,0,0
40381,2970,1,1,5,0,1,0,0
62934,3807,7,0,0,0,1,0,0
19432,939,2,1,6,0,4,0,0
2740,1561,2,0,9,0,1,0,0
52284,1020,7,0,7,0,1,0,0
40054,3143,7,0,7,0,1,0,0
68371,44,2,0,3,0,1,0,0
68042,2041,7,0,7,0,1,0,1
40862,3854,2,0,1,0,1,0,0
40862,4673,2,0,3,0,2,0,0
91049,2454,4,0,1,0,1,1,1
91049,3548,4,0,3,0,1,2,0
81527,894,6,0,7,0,1,0,0
1111,2831,5,0,4,0,1,0,0
38269,139,1,1,6,0,1,0,0
9654,1820,7,1,0,0,1,0,0
59890,3249,2,1,11,0,2,0,0
71208,2548,3,0,2,0,1,0,0
48746,2171,7,0,8,0,1,0,0
42367,637,4,1,6,0,2,0,0
45342,634,2,1,1,0,1,0,0
45342,5,2,1,2,0,1,0,0
45342,4531,2,1,0,0,1,0,0
93122,3080,7,0,1,0,1,0,0
6684,1827,1,2,2,0,1,0,0
85439,1590,5,0,1,0,1,0,0
85439,2459,5,0,7,0,2,0,0
42184,3470,5,0,8,0,2,0,0
42184,3264,5,0,1,0,1,0,0
40587,3442,3,0,0,0,1,0,0
29607,1738,1,0,0,0,1,0,0
59819,2234,3,0,3,0,1,0,0
78033,1907,7,0,2,0,1,0,0
100099,3994,2,0,11,0,1,0,0
66022,3438,7,0,16,0,4,0,0
18575,3662,5,0,7,0,1,0,0
101945,3232,2,0,1,0,1,0,0
14189,1355,7,0,6,0,2,1,1
51169,2829,3,0,0,0,1,0,0
51169,1886,3,0,0,0,1,0,0
70420,1472,3,0,4,0,2,0,0
38917,4072,7,0,15,0,1,0,0
88478,4210,7,1,3,0,1,0,0
93293,1807,2,0,0,0,1,0,0
51176,1245,2,0,3,0,1,0,0
81802,188,7,0,2,0,1,0,0
5487,1245,2,0,3,0,1,0,0
10485,2532,3,2,9,0,2,0,1
10485,530,3,2,2,0,1,0,0
52240,1636,7,0,0,0,1,0,0
82558,4656,3,1,0,0,1,0,0
85173,637,1,0,0,0,1,0,0
100844,4772,4,0,4,0,1,0,0
100844,1628,4,0,6,0,3,0,0
100844,2780,4,0,8,0,2,0,0
100844,2760,4,0,2,0,2,0,0
65950,3042,4,0,6,0,1,0,0
84343,217,7,0,12,0,2,0,0
78600,4034,7,0,4,0,1,0,0
50290,299,3,0,3,0,1,0,0
50290,4387,3,0,2,0,1,0,0
90664,4919,1,0,1,0,1,0,0
70316,4730,2,0,2,0,1,0,0
75101,3854,5,0,2,0,2,0,0
75101,2782,5,0,3,0,2,0,0
75101,4562,5,0,1,0,1,0,0
76405,3020,1,0,2,0,1,0,0
76405,4772,1,0,3,0,1,0,0
50679,2405,7,0,3,0,1,0,0
39650,4449,3,0,19,0,2,0,0
94308,4995,3,0,2,0,1,0,0
94308,3014,3,0,24,0,2,0,0
59323,1235,3,0,0,0,1,0,0
61625,4594,2,0,3,0,1,0,0
61625,4103,2,0,1,0,1,0,0
61625,3337,2,0,15,0,1,0,0
28088,4715,3,0,7,0,1,0,0
47278,1886,7,2,1,0,2,0,0
100248,4995,2,1,2,0,1,0,0
66317,3508,5,0,3,0,1,0,0
66317,4819,5,0,4,0,1,0,0
32688,1385,1,1,4,0,1,0,0
94345,2234,4,1,6,0,2,0,0
9087,1996,2,0,1,0,1,0,0
74001,3988,2,0,4,0,1,0,0
64006,2806,2,1,1,0,1,0,0
64006,2789,2,1,3,0,1,0,1
64006,1753,2,1,4,0,4,0,0
65464,2182,2,0,4,0,1,0,0
3046,2234,3,0,13,0,3,0,0
8062,647,3,0,4,0,1,0,0
8062,4027,3,0,1,0,1,0,0
65045,2780,7,0,2,0,1,0,0
65045,4784,7,0,0,0,1,0,0
80714,3762,1,0,2,0,1,0,0
78329,3965,4,1,1,0,1,0,0
49297,610,1,0,0,0,1,0,0
20048,366,2,0,39,0,1,0,0
20048,4025,2,0,3,0,1,0,0
20048,3517,2,0,4,0,1,0,0
10642,652,2,0,0,0,1,0,0
10642,939,2,0,1,0,1,0,0
80663,189,7,0,8,0,1,0,0
27996,366,4,2,4,0,1,0,0
73769,288,7,1,2,0,1,0,0
73769,618,7,1,1,0,1,0,0
9245,156,1,0,2,0,1,0,0
45493,4476,3,0,2,0,1,0,1
45493,820,3,0,8,0,1,1,1
16280,3772,7,1,6,0,1,0,0
70748,4621,4,0,1,0,9,0,0
49134,2309,7,2,5,0,1,1,0
34943,990,2,0,4,0,1,0,0
87313,1196,3,0,14,0,1,0,0
87313,3465,3,0,8,0,1,0,0
67101,4673,2,0,0,0,1,0,0
68681,4784,4,0,9,0,2,0,0
53578,318,2,0,0,0,1,0,0
80116,3080,3,0,0,0,1,0,0
13001,2823,7,0,1,0,1,0,0
52994,922,1,0,1,0,1,0,0
32856,3864,7,1,0,0,1,0,0
39225,4600,5,1,2,0,1,0,0
56623,951,7,0,1,0,1,0,0
86847,3464,2,1,14,1,1,0,0
64654,4988,3,0,0,0,1,0,0
37587,1405,7,0,5,0,1,0,1
51521,3056,2,1,1,0,1,0,0
72856,3706,7,0,3,0,1,0,0
9641,1627,2,0,2,0,1,0,0
59510,2463,4,0,4,0,1,0,0
4933,4995,4,0,2,0,1,1,0
4933,2041,4,0,3,0,1,0,0
68369,1488,5,0,3,0,1,0,0
68369,2399,5,0,3,0,1,0,0
27884,2167,7,0,4,0,1,0,0
61380,2633,2,1,101,0,3,0,0
49202,129,5,1,3,0,1,0,0
25861,4103,2,0,6,0,1,0,1
25861,4772,2,0,10,0,2,0,0
78686,3356,1,0,2,0,1,0,0
77326,2589,1,1,2,0,1,0,0
25366,3101,4,1,2,0,1,0,0
3877,3275,7,0,1,0,1,0,0
92138,4035,2,0,1,0,4,0,0
97011,845,4,0,0,0,1,0,0
79393,1701,7,0,7,0,1,0,0
50307,1432,7,1,5,0,1,0,0
105975,4209,3,0,5,0,1,0,0
31512,4982,2,0,1,0,1,0,0
70035,4345,2,0,13,0,1,1,0
70035,3333,2,0,3,0,1,0,0
14855,2898,4,1,2,0,1,0,0
14855,1851,4,1,4,0,2,0,0
63562,3569,1,0,10,0,2,0,0
44695,174,4,1,5,0,2,0,0
44695,3444,4,1,1,0,1,0,0
8632,973,3,2,1,0,1,0,0
9938,4401,2,0,0,0,2,0,1
15232,2780,4,0,3,0,1,0,0
64037,2234,5,1,4,0,1,0,0
42363,3308,3,0,9,0,2,0,0
20227,2054,4,0,2,0,1,0,0
45365,1907,7,1,0,0,1,0,0
45365,3540,7,1,0,0,1,0,0
70197,462,2,0,1,0,1,0,0
44462,794,7,1,9,1,1,0,0
67266,3042,2,0,4,0,1,0,0
58388,294,3,0,4,0,1,0,0
41618,1020,3,1,3,0,1,0,0
74794,3264,2,1,11,0,2,0,0
63299,1822,2,0,0,0,2,0,0
29394,223,7,0,9,0,1,0,0
26713,264,4,0,0,0,1,0,0
78596,3797,3,0,3,0,1,0,0
78596,1811,3,0,28,0,1,0,0
19997,634,3,0,0,0,1,0,0
93636,2355,2,0,2,0,1,0,1
59126,2459,3,0,0,0,1,0,0
58776,2498,6,1,2,0,1,1,0
97439,814,2,0,4,0,1,0,1
10663,4688,7,1,7,0,1,0,0
80249,248,5,0,3,0,1,1,0
42226,2434,5,1,17,0,3,0,0
19344,1307,2,0,3,0,1,0,0
76275,357,7,1,1,0,1,0,0
68844,2545,4,0,0,0,1,0,0
50706,2459,3,0,1,0,1,0,0
50706,814,3,0,1,0,1,0,0
50706,1330,3,0,1,0,1,0,0
5094,4995,3,0,5,0,2,0,0
10198,3249,3,1,5,0,3,0,0
77155,1520,3,0,15,0,3,0,0
77155,31,3,0,17,0,1,0,0
66498,471,2,0,2,0,1,0,0
9231,4452,2,0,7,0,2,0,0
9231,4673,2,0,1,0,1,0,0
11559,2770,2,0,6,0,3,0,0
11559,4035,2,0,7,0,4,0,0
70287,270,4,1,2,0,1,0,0
70287,4085,4,1,3,0,1,0,0
92216,1395,3,1,0,0,1,0,0
11797,4424,2,0,2,0,1,0,0
11797,1250,2,0,2,0,1,0,0
71512,2211,7,1,7,0,1,0,0
91477,3685,7,0,0,0,2,0,0
13324,4982,4,0,14,0,4,0,0
70849,4020,4,0,5,0,1,0,0
52655,3752,4,1,1,0,1,0,0
49431,4035,2,2,6,2,1,0,0
50592,251,7,1,0,0,1,0,0
75901,4688,5,0,14,0,1,0,0
28874,2355,6,0,2,0,1,0,0
28874,2573,6,0,3,0,1,0,0
103047,2273,1,0,8,0,1,0,0
39397,2469,1,1,8,0,1,0,0
34613,4982,7,0,3,0,1,0,0
102456,4594,2,0,1,0,1,0,0
74314,825,3,0,17,0,6,0,0
87813,4594,1,1,4,0,1,0,0
14024,4535,2,1,1,0,1,0,0
83720,1180,1,0,0,0,1,0,0
53945,2459,7,0,14,0,1,0,0
95179,839,7,1,4,0,1,0,0
21876,2437,4,0,6,0,3,0,0
49035,3670,7,0,2,0,1,0,0
63773,741,3,0,2,0,1,0,0
86058,3807,2,0,16,0,1,0,0
58844,3464,2,1,0,0,1,0,0
94429,2835,3,0,0,0,1,0,0
94429,3246,3,0,0,0,1,0,0
31146,2501,1,1,3,0,1,0,0
30967,944,5,0,2,0,1,0,0
98854,2875,1,1,1,0,1,0,0
16766,4916,7,0,2,0,1,0,0
35933,1046,2,1,1,0,1,1,0
90374,4476,4,0,7,0,2,0,1
73872,4210,7,0,0,0,2,0,0
102095,1046,2,0,1,0,1,0,0
32511,3579,3,0,1,0,1,0,0
19249,1857,2,0,2,0,1,0,0
67961,661,3,1,50,0,1,0,0
60289,1284,7,0,1,0,1,0,0
60289,2409,7,0,2,0,3,0,0
102980,1822,3,2,1,0,1,0,0
19229,1884,2,1,6,0,2,0,0
88024,1360,3,2,0,0,3,0,0
52835,4345,1,0,2,0,1,0,0
2766,4269,4,0,12,0,1,0,0
2766,2869,4,0,2,0,1,0,0
104911,2522,7,0,13,0,2,0,0
86831,2356,7,0,2,0,1,0,0
32028,2324,4,0,1,0,1,0,0
55783,4406,1,0,0,0,1,0,0
55783,2806,1,0,0,0,1,0,1
57350,2642,4,0,4,0,5,0,0
57350,1031,4,0,10,0,2,0,0
76447,1500,3,0,8,0,2,0,0
76447,716,3,0,2,0,1,0,0
89813,4690,2,1,4,0,1,0,0
156,3345,3,0,2,0,1,0,0
156,2548,3,0,9,0,1,0,0
156,2691,3,0,0,0,1,0,0
58036,4345,3,1,1,0,1,0,0
62617,2576,2,0,4,0,2,0,0
91204,4472,4,0,2,0,1,0,0
91204,2426,4,0,23,0,2,0,0
11727,3080,5,1,7,0,1,0,0
31550,318,3,0,0,0,1,0,0
26421,2379,1,0,2,0,1,0,0
18095,1857,2,0,9,0,1,2,0
18095,3670,2,0,27,0,1,0,0
24648,3492,3,0,6,0,1,0,0
51809,3805,2,0,2,0,1,0,0
42026,2138,2,0,11,0,2,0,0
42026,1811,2,0,72,0,2,0,0
75268,3823,5,0,3,0,1,0,0
75268,4881,5,0,6,0,2,0,0
80976,3470,2,0,2,0,1,0,0
72952,4628,7,1,1,0,1,0,0
72952,3351,7,1,4,0,1,0,0
93864,4290,1,0,1,0,1,0,0
93864,4901,1,0,3,0,1,0,0
37785,3333,1,0,0,0,1,0,1
37785,4990,1,0,0,0,1,0,0
100411,3438,3,0,0,0,1,0,0
16273,3333,3,1,3,0,1,0,0
16273,1243,3,1,1,0,1,0,0
16273,1811,3,1,0,0,1,0,0
61782,872,7,0,0,0,1,0,0
8181,1021,5,1,14,1,1,0,0
34303,4018,5,0,5,0,1,0,1
56292,643,3,0,1,0,1,0,0
102799,2674,7,2,1,0,1,0,0
102799,4988,7,2,3,0,1,0,0
102799,4168,7,2,17,0,1,0,0
102799,2691,7,2,9,0,1,0,0
38358,844,4,0,4,0,1,0,0
95393,1990,7,0,3,0,1,0,0
43811,3685,3,0,3,0,1,2,0
86095,2988,2,0,0,0,2,0,0
86095,4716,2,0,0,0,1,0,0
65422,4025,7,0,2,0,1,0,0
65422,3591,7,0,3,0,1,0,0
47378,3351,1,1,0,0,1,0,1
30096,3818,7,1,2,0,1,0,0
4039,2809,5,0,1,0,1,0,0
3038,3887,2,0,3,0,1,0,0
40525,530,4,0,0,0,3,0,0
15104,3363,7,0,0,0,1,0,0
92206,210,7,1,1,0,1,0,0
92206,1701,7,1,4,0,3,0,0
92206,530,7,1,1,0,1,0,0
82989,4995,3,0,14,0,1,0,0
82989,2459,3,0,9,0,2,0,1
72655,2571,7,0,6,0,1,0,0
75210,4819,4,0,4,0,1,0,0
47727,3887,2,0,6,0,2,0,0
102239,2780,4,0,3,0,1,0,0
102239,690,4,0,1,0,1,0,0
33950,1722,1,0,5,0,2,0,0
57883,3457,7,2,8,0,5,0,0
5774,579,4,0,4,0,1,0,0
56018,1811,3,2,1,0,1,0,0
34215,2603,1,0,3,0,1,0,0
70202,2234,4,0,50,0,1,0,0
89393,2136,1,1,0,0,1,0,0
14146,317,2,0,1,0,1,0,0
91652,3807,2,1,13,0,1,0,0
97236,1827,7,1,2,0,1,0,0
1949,144,6,0,14,0,2,0,0
15634,2017,5,1,4,0,1,0,0
57446,1581,1,1,0,0,1,0,0
93980,3848,3,0,7,0,4,0,0
93980,4387,3,0,0,0,1,0,0
20225,1665,1,1,6,0,1,0,0
32539,1155,4,0,1,0,1,0,0
82094,252,2,1,0,0,1,0,1
4374,1416,2,0,6,0,1,0,0
31884,878,3,0,10,0,2,0,0
